text,label
"I will forever be disappointed as to how ""un-outlet"" this place truly is. Although, I've given this store EVERY opportunity when I've been in the market for new appliances, I have NEVER found this outlet to serve my needs and my budget accordingly nor honestly. 
The pricing is foolish. For example, two identical refrigerators; one marked ""returned"" and one clearly damaged were priced exactly the same as the NEW unit I saw in Sears proper at the Deptford Mall three days prior. The posted ""Yellow Tag Clearance Event"" is fraudulent. 
I can only surmise that people that do buy here are just lazy. Perception of value is more important than reality in retail. So be it. After nearly 10 attempts to shop here, I am done.",-1
I have eaten here several times over the years and have noticed some inconsistencies. The first 3-4 times I ate there I considered it one of the best things I've eaten (though that could be because I was hammered). Typically there is an older Greek-looking gentleman working (I'm assuming the owner) and he is pleasant and prepares the gyros well. The last trip we made however was a disappointment. There was a younger man working who seemed pissed off and literally threw our food together. The meat/vegetables didn't seem as fresh and we were a little let down after going straight for the gyros after an 8 hour drive. I will be returning again this spring for another chance and am hoping for redemption. Also - they only take cash so come prepared!,-1
"Yes yes yes, I will review this place once i've actually eaten here! 

But, I just wanted to say that it's not the greatest place to grab a slice for takeout. Although there are tables and chairs outside on the sidewalk (nice touch), it's more of a sit-down place. There is a bar to chill out and have a beer while you wait, but since it was packed we didn't want to stand awkwardly next to a table and wait for a slice to come out. 
Interior is nice. I appreciate how clean and well-kept it looks.
I think the fact that this place is busy means it must be doing something right. However, the wait staff we talked to was very awkward, not helpful, and made me want to run out of there. So, I did.",-1
So disappointed...pho broth was just ok and they really skimped out on the beef brisket. My husband's bahn mi pork sandwich was mostly bread again with very little meat. We've had much better bahn mi and pho in Philly/NY/NJ area and were excited to try the local Vietnamese influence. Sadly did not live up to the hype.,-1
"An okay hotel. 

Cons: Our room was in the northeast corner every morning (we were there for about a week) around 6am I would be woken up by a truck backing up. Our TP holder would not stay attached to the wall and it took several calls to the front desk to get maintenance up to fix it. A friend had a clogged bathtub drain and it was only partially cleared by the end of the trip.

Pros: Location and breakfast, aside from issues above, hotel room was clean",1
"We were in Philly to participate in the recent Philadelphia Marathon and like every other runner in town, decided to have Italian for dinner ( carb-loading) . The management at Barra certainly did not know about the marathon and were not prepared for every seat in the house to be filled from 7-9pm. Originally reserved as a party of 4, we arrived 15 min early and requested to add 1 more seat for dinner and were told by the manager to sit at the bar and he ,""hoped a table would open up for us"". My friends and I thought this was strange, as we knew they would just add one more seat to our original table ( which they did). Why make a big deal, Barra? Seating was an issue-note to anyone planning to eat here-the seating along the wall (leather lounge bench) has much less cushioning that expected..you drop down a few inches and it makes uncomfortable seating for dinner. You will need to sit at the very edge of the bench(wooden area) to be at the same level as those seated in chairs and to eat your meal. Our appetizer,Margherita Pizza,arrived in 20 min (a bit of a wait, but we understood they were busy) and was delicious. Our dinners arrived 30 min after we finished the pizza (obviously some grumbles here, hungry runners are not happy people) Dinner -Penne and Meatballs for me, Lasagna, Chicken Parm for others was underwhelming. MIne arrived cold and the meatballs were dry and tasteless. I hope next year Barra will be prepared for the arrival of carb-loading runners who love Italian cuisine pre-marathon, but we will be dining elsewhere.",-1
"Perfect as usual! Exactly what I needed after I was disappointed at a different fast food restaurant. The great customer service from our server Izzy was appreciated, and the manager even stopped by to check on us. Our drinks were refilled before they were even empty and the food was awesome! Keep it up!",1
"So, I had a craving for a slinger and used Yelp to help find a local place to get one, leading me to George Rivolo's Diner. I walked in and was amazed at how small the place was. I counted around 15 seats total. The seats were a bit worn down and could have definitely used some cushions (I actually did hurt my butt sitting down on those things). I browsed through the menu, found my singer (and was disappointed at the up charge to have meat in it). So I watched as the lady behind the counter made my food.

While waiting I have to point out how immaculately clean the kitchen was. Having worked in several restaurants I know how much work it takes to keep a kitchen as spotless as this place was and I have to say that alone impressed me and told me that the people who own this place care. 

Once I got my food I figured, ""yep... that's a slinger"". I was slightly disappointed that there wasn't more chili on it, and I felt that the chili and burger meat could have done with some seasoning. However that being said, it was okay for diner food. Not something I'd go out of my way for, but not something I'd avoid either. If the owner took the time to add a bit more flavor to the food this would be a place worth visiting regularly for me. As it stands though, i can't really give high recommendation for this place unless you are already in the neighborhood and craving some diner food.",1
"Ohmygod ohmygod ohmygod ohmygod!  I have a new favorite restaurant in town and Home Wine Kitchen is IT.  The schiznIT, in fact.

We celebrated my birthday at HWK last night.  Originally, we tried to get into Farmhaus (my other fave resto in STL) totally last minute and were told we could either dine outside (in 102 degree weather?  Huh-uh.) or come in at 8:30, which didn't jive with our babysitting situation.  So I called HWK, which I've been dying to try since I drove by and spied their sweet space on Manchester.  You people in Maplewood are incredibly lucky to have this restaurant in your midst.  Bow low.

We were warmly greeted by one of the owners, Josh, and heard about a few revisions to the ever-changing menu.  I like a place that refuses to serve a dish due to sub-par ingredients and yesterday the sardines didn't pass the perfection inspection, so they were nixed from the appetizer menu.  No problem for me as I had my eye on the potted pork appetizer, which was outstanding.  The well-seasoned, unctuous spread contrasted nicely with the crisp grilled bread and paired well with pickled radishes, coarse mustard and red onions.  I had a tiny scoop left when the bread ran out and I had it boxed up so none would go to waste.  No potted pork left behind!

Since it's the perfect time of year for stellar tomatoes and glorious, sugary corn, my husband and I were torn between the sides of creamed corn and heirloom tomatoes.  We asked our server if he thought we might be overdoing it if we ordered both sides in addition to our entrees (since we weren't familiar with HWK's portion sizes) and he suggested we'd do fine with just one side... Buuuuuuut, I said it was BIRTHDAY DINNER and how could we pass up two dishes made up of ingredients so absolutely at their prime?  We couldn't.  We ordered the tomatoes and the corn and the chicken and the wild boar.  Thank goodness.  Thank goodness, not because the portions were tiny (in fact, I'd say they were fairly generous and a really good value), but because the FOOD. WAS. AWESOME.

I couldn't help myself when the little cast iron dish holding the creamed corn made it to the table.  I dove right in to the blessed mix of perfect corn, bacon, green onion and leeks and practically shouted to Justin, ""You have to try this NOW!""  Part of me wishes I hadn't been so exuberant about it--maybe I wouldn't have had to share so much.  But damn, that was one of the finest side dishes I've ever had the pleasure of eating.  Ever.  I almost wept with joy.

The heirloom tomatoes, noted as having thyme, honey and balsamic components on the menu, also arrived in a cast iron dish, which surprised us--I think we were expecting a cold, more salad-like dish.  Don't mistake that for disappointment, though, because these tomatoes were also delicious.  Roasted, sweet and juicy, they tasted like the best fresh, chunky tomato soup you can imagine and the bright yellow, orange and red tomatoes just looked cheery.  Does that sound silly?  Probably.  I'm still giddy from this dinner; indulge me here.

Justin had the wild boar shoulder for dinner, flavored with cumin, orange and currants, slow-cooked in wine and served with fragrant basmati rice.  The boar was topped with orange gremolata, if I'm not mistaken--a mixture of garlic, parsley and orange zest--and Justin was just blown away by the flavor combination.  He said it reminded him of a dinner we shared at Rick Bayless' Topolobampo in Chicago, which, if I had to guess, would probably be rated as his #1 dining experience in his 32 years, so this is really high praise for HWK.  It really was delicious.

I had the chicken entree--a perfectly seasoned, crisp skinned, juicy breast and wing accompanied by arugula, bacon and these surprisingly amazing fingerling potatoes.  I was just shocked by how crisp (not burned; crisp) the outsides were and how creamy delicious the insides were.  The arugula gave them a nice nutty taste and the bacon added a nice saltiness to the dish.  I chose wisely.  And I about licked my plate clean.

I was beyond full at this point in the meal and should've passed on dessert, but I was intrigued by the stone fruit dessert with orange cream.  To be fair, I couldn't eat much more of anything at all, but this was the only item of the night I wasn't head over heels in love with.  The fruit was poached, I believe, with some spices, giving it that Christmas-y, mulled wine sort of taste.  I know lots of people who love that, but it's not my favorite.  Maybe I should've tried the goat cheese tart with honey and pistachios, but I thought its richness might totally put me over the edge... Maybe next time. :)

I enjoyed our server, who was knowledgeable, friendly and efficient, and I loved getting to chat with the owners, Josh and Cassie (who is also the chef).  They've done incredible work on the space and made it a unique, intimate place.  I absolutely cannot wait to head back for more fabulous food and support this new restaurant!",1
Stopped in for a drink. Loud and outgoing environment. The waitress Amanda was attentive and served with a smile. I ordered the Avocado Fritas which were flavorful and fried well.,1
Went back in on a Tues. Bar was busy but cleared out. Single bartender. Four of us ordered some food and drinks. Bartender to worried about chatting with other employees than getting us new drinks. Wasn't very knowledgable on types of alcohol they served. Food was so so at best. Stay away from roast beef sandwich. All of our dirty plates stayed with us till the end. Owner just sat at end of bar oblivious to our situation and other patrons with the same issues. Itll be a loooong time before I eat there again.,-1
"The food was good and the atmosphere was great.  I really wanted to like Sukho Thai, but the service was absolutely horrible.  The woman working there seemed genuinely angry that we would dare eat at her restaurant.  The dessert was good too, but if you order some, prepare for the wrath of the hostess.  It seemed to make her furious that not only did we eat dinner there, but we were also deliberately wasting even more of her time by being so inconsiderate as to order a dessert as well.",1
"I stop here frequently since it is right off the hwy on my way home from work. This is the best of the Schnucks in the city itself, although I have to admit that the bar is pretty low right there. The staff is pleasant compared to the staff at any other city Schnucks, which again is not really that hard to accomplish.

The selection of merchandise could be much better, for instance good luck finding any of the store brand soda in diet, apparently the locals don't care if they are 300+ lbs, as the managers tell me there is no demand for it. The deli is borderline awful and they do a spectacular job of having all of the gristle and fat hidden in the pre-sliced lunchmeat, you figure that out when you get home and you have enough real meat to make a half a sandwich and enough byproduct to feed your cat for several days. Also be sure to check the expiration date on dairy before you buy as I have gotten milk and yogurt home several times to find it days or weeks out of date.

The weirdest part about this place is the cast of derelicts that loiter there daily yet are not escorted off the premises. To the contrary, they seem welcomed, one even wears a Schnucks jacket in the colder months as he panhandles, sifts half smoked cigarette butts out of the butt disposal out front and shuffles about the store looking creepy. Perhaps characters like this are considered quaint by the locals, but they illustrate why I left for south county back in the day.",-1
Somehow 45 minute routine service turned into 2 hours.  I don't think I'll be coming back.,-1
"I work in many areas throughout the Tampabay area!  Today I happened upon this beautiful ""old friend"" and was thrilled to see it still standing and doing business!!!  I was pleasantly surprised as I walked through the main doors and found it to be just as it was but actually even more beautiful!!!  I was in a hurry to meet a client so I decided I was going to place a to go order...:I asked the hostess for a to go order menu and she handed me one and then as I was looking over the menu I expressed my excitement for this place that I once loved so long ago!!!!  She said and I quote ""ARE YOU GOING TO PLACE A TO GO ORDER OR NOT?""  I very nicely handed the menu back to her and turned and left the restaurant!!!!!  Wow!!!!!!!!",1
"When I was reading reviews for this joint it says for ""Just about anything..."" so I thought that they would have some sort of all day menu so they can serve just about anything at anytime of day.  It was our last day in the Clearwater Beach area and my son developed some sort or allergy from insect bites so we took him to urgent care.  As a result we did not get to Kelly's until 3:00 PM.  When they handed us this one page menu I was so surprised to see that there was not much to choose from.  I had my heart set on getting a late breakfast.  My son wanted to eat fish and they only had one fish dish on the menu :-(. I was ready to get up and leave but my husband felt bad because the server was already getting our waters.  We ordered buffalo wings, grouper sandwich, and grilled cheese.  The buffalo wings was good, the grouper sandwich was just ok, the grilled cheese was good too.  The server was really nice and gave me the option of getting both the bbq sauce and ranch dressing for the wings. We ordered a key lime pie, we did not want to leave Florida without having one, it was beautifully presented and tasted good.   If I ever come back I would make sure I go during breakfast",1
I heard great things about this restaurant so we put our name down for a party of 4 on a friday night and the hostess told us it would be 30 min - 1 hour wait and to go grab a drink down the street somewhere since their bar was crowded. We went down the street to Boogaloo and a friend decided to join us so we called the hostess and asked to add our reservation to 5. After waiting for one hour we received a call from the hostess and she told us they would not be able to fit us in that evening. It was now 9:00 and we had already waited an hour...had we know they wouldn't seat us we would not have waited an hour to eat. We walked down the street to speak to the manager and he did not have a solution nor was he willing to squeeze us in. I was not impressed by this service. I wouldn't recommend this place. We ended up eating at Acero and it was excellent and they were welcoming and had great service.,-1
"I waited to go a second time before writing a review.  One positive: a variety of healthy smoothie options with fresh ingredients. I really appreciate the lack of added sugars or overuse of ice. However, my first experience far exceeded my most recent visit. The inconsistency in the smoothies makes me hesitant to return. I ordered the same smoothie on both visits. On my second visit, the employee admitted he didn't know how to make all of the menu options; he could definitely use better training. I received a smoothie that likely had all of the listed ingredients, but the proportions of those ingredients were way off. My smoothie only tasted like lemon and celery. It was too sour to finish.  Considering South Tampa's dedication to Xtreme Juice, I  doubt this place will last long given the inconsistency in the smoothies and lack of a BOGO option on Sundays.",-1
"Just went during lunch on a Friday. Not very busy and service was slow. The gal who waited on me was not friendly at all. However, the food was good. The omelet was very bland, but the greens, sweet potato wedges, and cookie had a lot of flavor. The atmosphere was swanky and cool, minus the old school ceiling. That aside, I will be back to try something else on the menu and hope for friendlier service!",1
"Every time we go to this place, we go because of the enticing beer selections, but time after time we leave disappointed by a complacent bar staff that makes you feel like an inconvenience. It's such a shame. The beer selection is second to none, but this time we had one drink and decided to spend our money elsewhere for dinner. This place has been consistent for sure, every time we go, we get a miserable bartender who seems like they'd rather be working on a slow night when they don't have to talk to people. All of the enticing beer in the world won't bring us back. 

The owners brother has a great place a few miles away, Brickside Grill, we went there instead...good beer, excellent food and the staff is consistently friendly and engaging!",1
"If I based my review only on my meal, I'd have to give it one star.  But everyone else in my party of 10 enjoyed their meal, and we had a great time.  I ordered the vegetarian meal, and it was the WORST veggie meal I've ever had :(  My meal came with soup and rice, just like everyone else, but when the others got their choice of meat I got a plateful of sliced red peppers.  That's all.  Sliced red peppers.  Uh,   how about some mushrooms or zuchini or squash or about a million other veggie options.  Fortunately, I'd had enough sake bombs not to get too upset about it!",-1
"A quasi political rant and a store review all wrapped in one, so enjoy. 

Ever since Target hit the scene I really have to ask, ""Who even goes to Kmart anymore?"" I asked this to myself out loud the other day as I had to get my meds filled due to a sinus infection. No one looked at me odd, as there seemed to be several people talking to themselves. I now go here because of the stolid contractual war between Express Scripts and Walgreens. Thanks you two....idiots.....qausi-political rant over.

This store is harshly bright, rather dingy, and the selections, especially in the electronic section, are on the cheaper end.  On top of that, I've found the mainstream DVD and Blu-Ray movies are overpriced.  I laughed at the men's area, especially the young man's department, as they had a tv with music videos playing. I laughed because it just seemed a lame attempt to be cool and creating a shopping experience that you will find at a department store like Macy's or Dillard's. This is hard to create when everything is whitewashed. You will feel like you are in that August Burns Red's ""Whitewashed.""  The best WTF moment is discovering the opportunity to purchase Joe Boxer male thongs. Who knew that Kmart cared about male panty line?

One great tip is you can find patio furniture cheap during the off season and clearance days. I bought a great patio table for under $50. So, keep that in mind.

The extra star is for the pharmacy, as they filled my prescription out efficiently and with the greatest of ease. The hours are little later than Target.  No problems there and credit when credit is due!

The later 80s quote, ""K-Mart sucks"", remains as true as ever and who knows, you may even bump into someone who still dresses from that Tom Cruise era who cares about male panty line. One never knows?",1
Ok pizza-Margarita pie was burnt! I mean charred. They brought a new one a bit late . Never got bread. Not sure I'll go back...,-1
"A lil cozy bar/restaurant on Frenchman Street.  Small plates, good music and service.",1
"Still without a sign, this Han location might be a bit difficult to find.  We managed to spot it and doubled back.  Unfortunately, the kitchen had just closed.  Luckily, they were willing to prepare us something to go.  We kept it simple on them and ordered the dan dan noodles.  

Don't take the 3-star review the wrong way, the food was great.  However, it seemed no where near as good as the Manayunk location, which I also tried shortly after it first opened.  Considering it was to-go and knowing Han doesn't put out 3-star food, I'll be back (when the kitchen is open) to give them another shot at boosting the score.",1
"The  husband and I went to Cappy's on a whim..  Every other time we have wanted to go there they have been closed.  I do admit the hours they are open are few, but it was worth it.
We had the Italian Style Pepperoni Pizza, which is basically NY style. So so good!!!
There is so much cool stuff there!  You won't know where to look first!!!   This is such a cool place!   The patio section is so pretty and serene. 
Cappy's got a 4 rating from me only because when we were there they had an extremely loud group sitting in the middle.  They were awful!

Aside from that is our new fav!  You must go!!!!  Be careful, you could spend a good hour just looking around at all the cool things they have there!",1
I got the chicken waffles it was very delious and flavorful. They should expand their breakfast menu because some items you had to get separately causing the price to increase a lot.,1
"I typically only write reviews for excellent service and like to say I try to see the best in people. However our experience at shelter compelled me to share my experience.

We reserved an hour for bowling to celebrate a birthday.  By the time the hour was up, we had 4 people yet to finish their 10th frame.  This was perfectly fine. I walked over and asked for a 5 minute extension even offering more money for the courteous extension to finish our round.  I was then directed to the bartender who said he would do this, great!  While we waited for our match to come back online, someone came over and told my me and my fiancee to get off our seats because another group was coming. Of course we don't mind moving and sharing space once the other group gets there but there was aggression in his tone.  I assumed this man was just a sour person from the next group, but I later discovered he was actually the owner rudely telling us to move our rear ends.

After several minutes our scores disappeared, and I went to check in on the extra time still thinking this should be a simple fix and in good spirits.  I was told by the person I originally asked that he was too busy and that I should have talked to him when it first happened (this is the same person I initially talked to who redirected me to the bartended) because our scores are gone. He then redirected me to the owner who irritably said you're scores are gone, you can buy another hour if you want.  After I began to become upset, he backtracked and then offered 5 minutes but our scores  were still gone and his tone was still ""get out of my face, I don't care""

I understand mistakes happen and that's not the reason for my negative review.  Customer service was non existent. My entire party felt like a nuisance and not a customer.  The owner should be the pinnacle for customer service, but I have little doubt he is a reason that shelter has a limited lifespan.  It's a shame because it is a beautiful bar.",-1
"OK, so... the person who loooooves the aforementioned eclairs must not get out much, because I finally tried one, and it was the texture of sun-dried cardboard.",1
"Nothing too special about this bar that makes it different from any other bar, but they do serve Hand Grenades and those are really good (frozen or on the rocks).",1
"I went here for a company holiday party and was unable to order any alcoholic beverages because I didn't have my ID. I understand that it is mandatory for bartenders to ID and it was a misunderstanding on my part as well, but I had already been served one drink already before they even decided to ask for my ID. On top of that they never asked anyone else who appeared under 27 for their ID. I felt singled out and they continued to serve drinks to others without ever asking for ID. They even hassled my date and other people sitting at our table just because I didn't have my ID. On top of that their bouncers did a sub par job keeping uninvited guests out of the area and it was up to other guests to facilitate and ask the people to leave. On the bright side the food was great. The one drink I was served was good as well. Overall unknowledgeable staff but good food and atmosphere.",1
"We got here at 6:10p today 3/3/18, and with several open tables we had to wait 10 minutes to be seated, because they were backed up in the kitchen. My guess is there was 1-cook. Our Waitress, Rita who is amazing, had to make our drink order because the 1-Bartender was backed up. Staffing issues are hurting this place! It makes the experience bad for customers. The staff who are here have to work twice as hard, and still not enough to make the experience worth coming back! And at the end of our dinner, we tried to pay using the little computer that sits on every table. This machine would not accept our payment due to technical issues. The waitress even tried, and the people behind us and across from us had the same issue. The waitress went to get the acting Manager (female with dark hair) who upon having to come out to each table to get our credit cards, huffed and puffed, rolled her eyes, and yanked our credit cards from our hands and headed to the back area to run all payments. She came back and set all bills on each table, rather than hand them to all of us, with no apology, turned and walked away. I can honestly say she does not belong in a people business! Wow is all I can say! Will never be back!!!!!",-1
"Ask yourself a question, are you going for food or a blizzard. If it is anything other than a blizzard find a different DQ. Sadly it seems to be ran by young adults not even out of high school so don't expect the beat they have to offer.",-1
"Wicked fast! Pizza from order to eating was seriously 7 minutes! Prices aren't bad either. About $8 for a do it yourself, unlimited toppings. The pizza is decent, customizable so you can make it to your taste. The crust is plain, no seasonings. But it's nice and light. Sauce is very mild. They go very, very! light on the toppings so I found I had to request extra of nearly everything. Over all I think it's a great quick bit, works well for travel with a small person who eats only when he wants, what he wants. I'd go back!",1
"Had my phone inside a LIFEPROOF case and less than a week later, accidentally dropped it on a CARPETED floor and the screen shattered. Not so impressed anymore.

Oh, and it took a day or so to really notice, but their reinstallation include a slanted home button. (Is this related to the enormous shatter across the new screen, Apple people?)",-1
"I had no idea pudding could be this good! I went here late in the day hoping to score a cupcake (or two), but they were all out. Which turned out to be a boon because I probably would have overlooked the pudding otherwise. We were offered samples of banana pudding, peanut butter pudding, and strawberry banana pudding, each as delicious as the last. This stuff is like the Häagen-Dazs of pudding: rich, creamy, and indulgent. In fact, it's closer to eating custard-y ice cream than any pudding you've ever had. We'll definitely be back for more since the two containers we took home with us are sadly already gone.",1
Customer service here is lacking. We stood there watching an employee restock the ice cream bins for a good while until he decided/realized that we wanted some. Customers should be a priority in my opinion.,-1
"I eat lunch here 1 to 2 times a week and have very good consistency in the quality of the food and service. They really do offer fresh food items and breads, oh your sweet tooth can also be satisfied with their pastries! I only do the pastries on the weekends as one of my coworkers has told me that calories don't count on the weekends!",1
"Decent food, decent amounts. Just order a few different plates and share with the others at the table.",1
Last time I ate at La Casona (and it's been about 2 years now) I ordered the Pollo relleno a la casona and it made me incredibly sick. I had ordered mofongo in previous ocassions and it was good. Service was very slow too and it seems it hasn't change based on recent reviews I have read on Yelp.,-1
"Great place to eat, even with a horrible waitress the manager was there to compensate. Taking off incorrect meals off the bill as well as providing half off our future meals. Great customer service even with a shit waitress and good food a majority of the time.",1
"Better than Hooters for both food and scenery.  The servers here are certainly friendlier.

The food is okay, basically pub food.  The menu is small, but who comes to a restaurant like this looking for an expansive menu?

We've been in a couple of times for lunch.  They usually are seating immediately.

The biggest downside is the parking lot.  Some of those potholes could swallow a car.",1
"First time at Wolfgang. Crowded, dirty floors, poor service, it has it all. Only redeeming factor was the excellent crisp Chardonnay.",-1
"Dean's Service was not professional or reliable at all.  I called to get a diagnosis and they got to my rental property and gave me misinformation.  I left messages for Jenny to call me back to get an estimate and a good time to complete the repair and I am still waiting for her to call me back.
I had to call another company to do what Dean's Service was unable to do.  I will never call them back again nor would I refer them to anyone.",-1
"This is an outstanding Italian market
Friendly staff 
Takes me back to childhood days and all the Italian markets I shopped at with my grandparents 
Very old world 
Lots of goodies to find 
many rooms filled with Italian culture 
They offer 1 gluten free pastry at the bakery counter it's a chocolate moose cake out standing 
No gluten free pizza which is sad and I hope they change soon !!
There were prepackaged cookies and gluten free Italian items to be found 
It was my first visit, I am planning a second very soon",1
"Just had a ""ramen"" delivered... All I'm going to say is, you're better off eating the instant ramen soup! First time I tried this place and I'm sure it will be the last.",-1
Don't like the decoration. It looks like a fast food place instead of a sit down restaurant. I ordered lamb curry and it was tasty.,1
"Sierra and her sidekick, India, took impeccable care of my family last weekend during a family reunion.  We came to Santa Barbara from all over the world, and Sierra not only took care of purchasing everything we needed ahead of time, but she also thought of things we didn't think of, and went out multiple times to replenish drinks and food we went through.  They were flexible, fun, thorough and all-around fabulous.  I hope I have another event in Santa Barbara in the future, just so I can use JOTSB!",1
Went for lunch and tried the duck mac n cheese n the duck fries along w a salad. Everything was awesome!  Fries are addicting ..ive bn craving them ever since!  One point  it was 340 pm and we asked our server if they had desserts. she replied yes but not until 4pm.  Never turn down a customer because of 20minutes..they lost out on at least another 10$ on bill.  Besides that one quirk I would say if your not there right now eating you should be!,-1
"Chicken was great.. Mashed potatoes were bland and a little on the runny side. Portions were really small for the price. Two pieces of chicken, mashed potatoes and an average tasting biscuit for $11.00. Could have gotten more food from Lees.. Granted the chicken wouldn't have been as good but for $11.00 I would have had leftovers.",-1
"This is one of the best experiences I have had in an Extended Stay America motel. The manager comped my room for a minor mishap and I stayed another night. There was a broken drawer in the nightstand and the shower curtain was hung too high, like a LOT of hotels I have been in, and that sent water all over the floor but the staff made up for all of that. I would recommend this motel again.",1
"This is some good motherfuckin ice cream.

Positive:
+Tell me you're serving bananas foster today!
+Freshly made waffle cones
+Establishment doesn't look like a fucking kindergarden.  I can eat ice cream and still feel like an adult
+Owner is a Harvard grad, but isn't a stuck up asshole.  Actually seems pretty down to earth and can hold a conversation with the layman.

Negative:
-I'm reaching, but I kinda wish this place was located by the movie theater.  Would be nice to park once and make this part of an evening out.  The only time I really think about this place is after rolling out of Publix and by then I've already got bags of frozen food thawing out and dont have time for ice cream.  Not even some bad ass ice cream.

Hey... even 5 star joints could use some constructive criticism",1
"We walked through the whole space without a single ""can I help you"", the products are most certainly not ""more-than-old"", this is a glorified gift shop. Goodwill finds at vintage store prices, but I suppose what else can be expected nearby some of the most expensive vintage shops in Philadelphia. The curation in this one is lacking.",1
"This place has grown on me, 6 months ago it would have been a 3, now I know what I like on the menu Ive moved it to a 4. The lady at the counter speaks little English so that's an issue with phone orders but they use fresh veggies and everything is made to order. 5.75, for 2 items with chow mein is hard to beat.",1
"Picked-up my rug bedizened with dog vomit. 
Brought my rug back a week later looking like new.",1
"I have used ""vrbo"" and home away websites for a longtime. This is the worst experience I have ever had with a site. My friends and I were trying to book a place for the Essence Festival in July. We knew how the housing would be an issue so we started looking for a place to stay at the end of Feb. We saw the French Quarter Suites offered Town homes, they looked nice, so we began to inquire. The process is usually pretty easy but working with Ms. Leslie was not. When asking questions about a 5br town home she would often skirt the questions and not give direct answers. She raised the prices on our stay, without our knowledge and refused to breakdown the price of our payment.  The pay for parking was never mentioned, and the we had to inquire why the invoice stated the town home was a one room annex NOT a 5 bedroom town house. The Frech Quarter Suites Hotel website and business are misleading and dishonest.",-1
"Sides seem to be their forte. They are good. Sadly, Ribs are fatty and tough-do not fall off bone. So only 2 stars",-1
Very nice hotel & Resturant!  But really? Slowest service in the history of serving! Over an hour to get food for breakfast and not busy at all!  What's the dealeo?,-1
"Stayed here for a conference at the hotel so that was convenient. Location isn't near any of the action per se, but everything Is Within a mile or less so not that big of a deal unless it is torrential rain, which of course it was! My two biggest complaints are the beds are so uncomfortable. Like, crazy, how is it even possible for a bed to be made so poorly? If I slept on the ground I might have had a better nights sleep. Pillows need an upgrade too. My second complaint is the noise. You can hear everything, a door closes, a shower starts, people coming in at midnight, 2 am, 3am, 4 am, oh well, wasn't sleeping anyway the beds are so damn hard. The hotel restaurant was pricey, but really decent for a hotel bar. Overall, I wouldn't recommend staying here, there are too many other fabulous locations, but if you had to stay, it's not too bad and the art is cool.",-1
The first my hair was braided and I did not feel pain. I have a big head. My hair was completed in about 4 hours which was great time. Now the downfall is that my braider did not braid my hair pass the length of my natural hair which began to poof out weeks later because I do not have a relaxer. I used human hair because my scalp can no longer tolerate the synthetic hair that is normally used. I was a little upset afterwards because I had to take the braids out in 3 weeks time which was almost like a waste of money.,-1
"Food is average, but the place is too cramped. The owners are also just not friendly. I was made to wait outside in the cold because somebody in my party arrived late despite having a reservation and nobody else in line.",-1
"When a cupcake craving hits (which seems to be happening now, as I write this review ...), I'm most likely to hit up the closest Flying Cupcake location, which is usually this Mass Ave. location. I appreciate that they don't pile on the frosting as much as some other cupcakeries, and they never seem to be lacking in available varieties, from the traditional to the more inventive, regardless of what time I stop in.",1
"My wife & I took 8 kids to the Sanctuary, the kids ages were 5 to 15. We all love it! Mr. Bob gave us a tour of the sanctuary and told us about all the different types of parrots. He is very passionate about the birds and it shows. He taught the kids things about parrots and at dinner time that night the kids were excited to answer questions I asked about parrots. Me. Bob made sure each kid got a feather from a bird too. It was a wonderful way to spend a couple of hours in the morning and well worth the 1.5 hour drive (1 way) to get there. We are planning another trip next spring to visit again. When your there, make sure you pet Jack the dog too.",1
"While there are many Bath & Body Works that are larger in size than this one, this B&B offers everything one needs and wants from the chain. For those of you that have never tried their products before, you must! The products here are fantastic. My cousin has eczema and this is the only place she can buy hand soap.",1
"Had high expectations since it's always tough to snag a table. Unfortunately today's brunch was nothing spectacular...my chicken and waffles were terrible. My husband ordered the burger which was good, but outside of that, nothing blew us away. The seating is also really cramped...and the loud couple nearby watching videos on their phone was annoying to say the least.",-1
"All my St. Louis reviews are coming after the fact, I was there last summer.

Here is what I recall about Rue 13.  Tuesday, It was the first bar that I set foot in about an hour after landing.  I met a friend that lives in the Lou and a bunch of his friends.  The place was cool quiet and the crowd was friendly.

Fast forward to Thursday, 80's night decent crowd.  I've been a DJ for a decade so I have heard and seen a lot, but his DJ was the possibly the worst DJ I have ever heard.  

I'm not just talking from a technical standpoint (that was awful too) but his selections were so played out and tired.  I realize that it's hard not to be played out when you are doing an 80's  night but playing Micheal Jackson four times ?  C'mon buddy.

Over all I'd say the bar is alright but I prefered the slower night.",1
"Not sure what happened to this place. A few years back I really loved it, but every time I've gone in the food has been increasingly bland. Their pad ke mao is really mediocre. It has very little flavor and is made with regular egg noodles like you'd find in tuna casserole. I keep hoping I go on an off night but it's clear that their standards have slipped. There are many more Thai options in town.",-1
"Not bad. The proximity to the beach and other businesses on the main strip is nice, but I would put it in the category of average thai food. Not bad, but nothing that makes me do jumping jacks.",1
"There are some days when you are so desperate for a cup of coffee that you will pay a fortune. So imagine my surprise on one of these days when the total for a cup of large coffee landed me less than three bucks in, of all places, Clayton. I had heard some mixed reviews about this small chain and I decided to give it a go since I was in the area. I honestly have tasted better, and the buzz I got didn't last very long for a large. And on top of that, I didn't get the best service during the 2 or 3 minutes I was in the shop. Hmm...",-1
